男子。南中生徒会書記。交流会に出席する際に友人達から藤女の生徒会の写真を要求されて安請け合いしたためにヤンにクビを宣告される。ハルの取り成しでクビこそ免れたものの、言動が災いして交流会には出席できなかった。急なことだったため出席者名簿の変更ができずにナギは交流会での自己紹介時に工藤を名乗るハメになり、結果的に彼の氏名が明らかになった。ある意味間接的にではあるがリコが「観念」する原因となった人物。,Japanese
定職に就かずにネットゲームにハマっており、面識のあるサヨには「無職のスネかじり」と罵られ、兄もサヨが苦手である。ネットゲームにハマっていることからネット上の友人は比較的多いらしく、巻のおまけで恋愛相談に関連するアンケートに協力したことが語られている。なおこのとき欲しいものとして答えたのは「高スペックpc」。,Japanese
七月王政下の代議院は、年憲章により、納税額による制限選挙で選出された議員で構成された。七月王政下の政界は、運動派（mouvement 年憲章を出発点とみなし、さらなる自由主義的改革に積極的な革新派）と抵抗派（résistance さらなる自由主義的改革に消極的な保守派）とが代議院を二分する状況であった。初期の段階では両派間の政権交代もあったが、年までにはフランソワ・ギゾーを中心とする保守派が政権の座を掌握した。,Japanese
年戦争前の年にメクレンブルクに雇われた建築家 ghert evert piloot が、ドイツルネッサンス様式で宮殿を完全に再建する計画を立てた。年、彼の監督のもとに仕事が始まりまったが、すぐに戦争のために中断された。計画は、年から年の間に行われた建物正面部など部分的な物となった。,Japanese
裕福な家庭で育っており、典型的なお嬢様気質。叔父はテレビ局のプロデューサーをしており、彼が手がけたドキュメント番組「ドキュメント起業人」によって、マキの家の秘密を知ることになる。苦手なものは「車輪で走る乗り物」で、すぐに車酔いしてしまう。ただし自家用車のマイクロバスではなんとか平気。このバス酔いがきっかけでハルと「運命の出会い」をすることになる。ただし前述の少女漫画脳に加えて異性に免疫がないことから実際に会う機会ができるたび「妄想→赤面＆興奮→知恵熱でダウン」のコンボに陥るため、しばらくは面と向かってまともに会話ができなかった（交流会の時はお互い一方的にしか言葉を発しておらず、共同文化祭の準備会合でも会話はしていない）。後に偶然ハル個人のメールアドレスを知る事ができ、兄のタブレットを使ってメールのやりとりができるようになったことで「リコとマキに比べて出会いの機会が少なかったにも関わらず、男子との仲が二人よりも進展している」状況になっている。,Japanese
年月日より大幅に増便され、日中でもほぼ毎時本の運行となった。年月日からはさらに増便され、平日昼間帯はほぼ分に本の運行となった。年月日からは平日通勤時間帯において、朝の長崎行きが-分間隔に、夕方の諫早行きが-分間隔にそれぞれ増便された。,Japanese
シャーシメーカー及び車体サイズを、昭和時代は数字で、平成時代はアルファベットで区分したものが付される。なお、アルファベットについては、同一のシャーシメーカー及び車体サイズである限り、車体メーカーや仕様による区分はない。尚、中型ロング車は排出ガス規制記号にかかわらず中型として番号が割り振られている。,Japanese
乗除算等のレイテンシが長い命令以外を実行可能な演算器を新たに追加し、整数演算ユニットの数は個になった。これによって多くの整数演算命令について命令を同時に実行することが可能になり、大幅に性能が向上した。この改良により、整数演算命令同士を並び替えてアウト・オブ・オーダー実行することも可能になったが、各整数演算ユニットに備えられているリザベーション・ステーションはエントリであり、効果は限定的である。,Japanese
メッセネを確保したローマ軍は、紀元前年にシュラクサイに向かい、ローマとの同盟を強制した。紀元前年には、ローマとカルタゴの最初の会戦であるアグリゲントゥムの戦いが発生し、ローマはこの戦いにも勝利した。なお、メッセネ（messene）はこの後ローマと同盟した自由都市となり、メッサナ（messana）と呼ばれるようになった。,Japanese
転機は年の春、札幌第一高等学校のob会に出席した際、同校のobで、スキー選手から転じて競輪選手となった藪下昌也（期、引退）に、『今年から女子競輪（ガールズケイリン）が始まるぞ。』と言われたことがきっかけだった。同年月、ガールズサマーキャンプに参加。これでさらに意欲が増したことから、競輪学校受験を決意。年月日、競輪学校第回適性試験に合格。同校では生徒会長を務めた。また、在校競走成績は位（勝）だった。,Japanese
ルーティングテーブルとはネットワーク上の様々な宛先に対する最も良い経路が記録されたものである。ルーティングの目的は、ルーティングテーブルを構築・維持・管理することである。ルーティングでは、似たアドレスはネットワークの近傍に存在するようにアドレスが構造化されていることを想定している。,Japanese
春日三球・照代 夫婦漫才コンビ。地下鉄車両はどこから入れるのかを題材にした「地下鉄漫才」がヒット。三球はリーガル千太・万吉門下で、照代は上方少女漫才の出身。三球は初めクリトモ一休・三休として漫才を始めたが、相棒一休を三河島事故で亡くし、また照代にも病気で先立たれてしまう。その後は「地下鉄漫談」として一人舞台に立つ。,Japanese
ムーアが「ここに手がある」の例について語るときや懐疑論者の場合にヴィトゲンシュタインは注目して、彼らが「知っている」「疑う」というとき、それらは通常の用法とは違った使い方がなされているとヴィトゲンシュタインは指摘している。つまり、人が「知っている」と言うときは、通常は知っていることの根拠を示す用意があるときだが、ムーアが「ここに手がある」と言う場合は、誰もが知っていて根拠が必要だと考えられないことに関して「知っている」と言っている。,Japanese
年には、糸井重里が主催する『ほぼ日刊イトイ新聞』と土楽窯のコラボレーションが実現し、「うちの土鍋の宇宙」と題した土鍋『ベア号』を製作。また、同年より中日新聞主催の栄中日文化センターにて、伊賀の土での作陶体験や独自料理を実施する「食と器」に関する教室（「土楽食楽」）を開催。年には、女の福森道歩が中心になってデザインした『ほんとにだいじなカレー皿』をコラボレーション作品第弾として製作した。,Japanese
руська правда тексти на основі  списків та  редакцій склав та підготував до друку проф с юшков видавництво української академії наук київ  - 古典スラヴ語本文。ウクライナ語サイト。,Japanese
運動や集会が可能な場はそれらの建築物に取り囲まれた「中庭」と呼ばれるスペースしかなかった（しかも幼稚園の園庭をも兼ねていた）。 この「中庭」もバレーボールのコート面程度を取るのがやっとで、野球やサッカー、陸上など、広い場所を必要とする競技は不可能であり、体育の授業でも実施できる科目は限られていた。普通の学校なら当然あるべき体育館もなかったため、昭和年代に在籍した卒業生の回顧によると、体育の授業の日が雨天であった場合、階玄関ホールで卓球をやるしかなかったそうである。 現在の見附島校舎は当時、本校が所有するグラウンドであったが、徒歩で数十分かかるため、授業で使われえることはあまりなく、ここで授業を行う場合は、効率を考え、校時続けて行っていた。運動部の練習は主に地元企業等が保有する体育館、グラウンドを借用して行っていた。このような逆境にも関わらず野球部は県内では強豪であり、上位進出の常連であった。年の夏季県大会では決勝進出を果たしている（ただしこのときの決勝戦では後に日本ハム入りする津末英明 、巨人入りする原辰徳を擁する東海大相模に-という記録的大差で敗れている）。また、総合移転年目の年夏にも再び決勝に進出し、桐蔭学園に延長の末惜敗した。この年のドラフト会議では、エースであった高橋智は阪急ブレーブス、捕手の大塚義樹は南海ホークスに指名され、入団している。,Japanese
コント号のなんでそうなるの?（日本テレビ） 金曜時分から。コント号によるショートコント集の中継録画。なお、年と年の大晦日時からの時間枠で、特別番組として「輝け特別生放送コント号の…なんてことするの?～紅白歌合戦をブッ飛ばせ」を生中継した。,Japanese
年からはj・アルビレックス新潟に移籍。以後チームの中心選手として活躍し、献身的なプレーで年のチームのj昇格にも大きく貢献した。その後徳島ヴォルティス、ザスパ草津を経て、年からは神奈川県社会人リーグのsc相模原で監督兼選手としてプレー。年限りで退団し、現役を引退した。,Japanese
島式ホーム面線を有する地下駅である。御堂筋線と四つ橋線ののりばは、大阪市営地下鉄の乗換駅の中では唯一同一平面上にあり、御堂筋線が四つ橋線を内側に挟み込む配置になっていることから、同一方向同士の列車の乗換えは容易である。上下線共、御堂筋線の～号車部分と、四つ橋線の～号車部分が対面している。・番線の住之江公園寄りと・番線の梅田寄りに、御堂筋線と四つ橋線を連絡する両渡り線が設置されている。また、梅田寄りには四つ橋線上下線間の片渡り線がある。,Japanese
明確に子供用の服というコンセプトの子供服が作られ始めたのは、世紀の欧米と見られているが、当時の古写真に見る子供服は、男女児服の区別が明確でなく、男児であってもリボンやレースの装飾を施されたドレスやチュニックを着用していることもある（但し、これは肖像写真を残すことができた、富裕層の子弟だけの流行である可能性もある）。明確に男女児服の区別がされていくのは、ビクトリア時代に流行したセーラー・スーツ着こなしに於いて、ボトムスが区別されてからである。,Japanese
主機関はやまぐも型と同様、高出力サイクルv型中速ディーゼルエンジン基によるマルチプル・ディーゼル方式を採用している。機関構成には、やまぐも型と同じく三井方式と三菱方式があり、前者はv型気筒で馬力のuevを両舷に基ずつ、後者はv型気筒で馬力のvbu-vを基とv型気筒で馬力のvbu-vを基の組合せをそれぞれ両舷に配置したものである。「みねぐも」と「むらくも」は三井方式、「なつぐも」は三菱方式を採用している。機関室はやまぐも型と同様、前・中・後部のつの機械室を有し、前機室の機と中機室の左舷機で左軸を、同様に中機室の右舷機と後機室の機で右軸を駆動するというシフト配置を採用していた。,Japanese
マキの父。有名下着メーカー「トゥルーツリー社（アニメでは「true tree」）」を一代で築き上げた社長。ランジェリーには思い入れがあり、エノの叔父がプロデューサーとして製作に関わったドキュメント番組の中で、とある女優の言葉である「私の体はワインでできてる」を準えて「私の体はランジェリーでできている」と言った上、ランジェリーがテーマの自作の歌「寝ても覚めてもランジェリー」を歌う。マキはこの件を「真木家の黒歴史」として嫌がり、さらに追い討ちをかけるように、マキが年頃になった際に開発した自社製品で、リコも愛用していたファーストブラの商品名を、娘の名前「夏緒」の直訳である「サマーリボン」と命名する。そんなこともあってマキはランジェリーの話を禁句としており、しばらくの間、エノとサヨはこのネタでマキをからかっていた。,Japanese
年には連勝（月日 - 月日）を記録、年にも連勝（月日 - 月日）を記録。ガールズグランプリは年・年と年連続で、ガールズケイリンコレクションも年月の京王閣ステージで初出場以降は同年月の松戸ステージを除き毎回選考され出場している。ガールズケイリンフェスティバルでは、第回大会（年）では選考順位位として選出された。,Japanese
ラレド公共図書館は、年にできた最初は市役所、現在マーケットホールと呼ばれる建物の階にあった。年に中心街の歴史あるブルーニ広場に移転した。年、ラレド市民は新しい主図書館の建設を承認し、年月日に開所された。床面積平方フィート  mの主図書館とつの支所という形になった。主図書館はラレド中心部にある。ブルーニ広場支所は中心街東のワシントン通り、サント・ニーニョ支所はラレド南部にある。,Japanese
小学校時代、周囲がさじを投げた藤女中を目指すリコの受験勉強の面倒を最後まで見てその合格に貢献、そのため現在でもリコからは文句を言われながらも信頼されている。ヤンもリコに勉強を教える姿（当時の塾生曰く「魔王がオカンに見える」）が周囲との関係を改善するきっかけになったことを内心感謝しているのだが、このときリコにつけられた「ヤン」という変なあだ名が定着してリコだけでなく他の塾生や塾長にまで広がり、果ては進学した南中でもそう呼ばれるようになってしまったことには不満を感じている。私立中学の入試には合格しており、リコも「てっきり私立の中学に行くと思っていた」のだが、家庭の経済的事情でこれを諦めざるを得なくなり、南中に進むこととなった。,Japanese
京成電鉄では、『京成らいん』という広報小冊子を毎月発行しており、京成電鉄各路線のすべての駅において専用スタンドに置かれている。年に「京成文化」という題名で創刊、その後年月号に「京成ライン」に改称、年月号から「京成らいん」と改題。当初は有料で販売していたが、現在は無料配布している。年・月号で通巻第号を数えている。沿線案内や京成グループ各社のprだけではなく、京成沿線にゆかりのある有名人・文化人などのインタビューコーナーもある。また、年・年月号では初めて関西大手私鉄の近畿日本鉄道との間で初詣スポットの相互pr記事が掲載された（京成側は近鉄の広報誌「近鉄ニュース」年月号でで成田山新勝寺を紹介した）。なお、京成電鉄ホームページからも最新号およびバックナンバー（ただし過去号まで）をflash形式で閲覧することができる。,Japanese
関急発足後の路線名整理により、津線（参急中川 - 江戸橋）と名古屋伊勢本線（参急名古屋 - 大神宮前）は名古屋線（伊勢中川 - 関急名古屋）と伊勢線（江戸橋 - 大神宮前）に整理された。しかし伊勢線は新松阪駅 - 大神宮前駅間が山田線との重複と見なされて年に廃止となり、撤去された軌道は名古屋線の複線化などに転用された。年には戦時統合により近畿日本鉄道の路線となるが、戦後年の伊勢湾台風後の復旧に関連して繰り上げられて行われた名古屋線広軌化の際にも、伊勢線は既に廃止が取り沙汰されていたことからmmのまま残され、翌々年の年には全線廃止となった。,Japanese
西園寺は専門学校令によって創立した京都法政大学が大学令による大学への昇格条件を満たすために多数の書籍を寄付している。これらの書籍は、現在も「西園寺文庫」として保存されている。なお、一回目の寄贈は年月に行われ、英仏書冊であった。その後、年月日に和漢書約冊、年月には西園寺家伝来の和綴本部冊の寄贈が為された。この和綴書には、宮中儀式、有職故実関係、改元記録、和歌関係などの貴重文書が含まれている。そして年月に行われた最後の寄贈は和漢書冊にもおよび、西園寺が特に愛読していたと思われるものが大量に含まれているのが特徴である。,Japanese
ただし京成車両は現在京急蒲田駅からすべて空港線に入るため、同駅より南側の多摩川を渡って神奈川県に入る定期運用はない（かつては平日夜に三崎口駅まで乗り入れたことがあった。また、京急蒲田駅が完全高架化される年までは箱根駅伝による毎年月日の臨時ダイヤで運行される時のみ、京急川崎まで運転される運用が存在した）。,Japanese
本線の青砥 - 京成上野間は筑波高速度電気鉄道の免許を買収してその免許を利用して敷設したものだが、元々上野には押上から浅草を経て行く計画だった。しかし、先に東武鉄道に対し浅草延伸が認められたため、焦った京成は東京市会有力者を巻き込んだ京成電車疑獄事件を引き起こしてしまい、この計画は頓挫した。仕方なく王子電気軌道との接続を目指して白鬚線を建設するなどしたが、会社合併を持ち掛けた筑波高速度電気鉄道からの話に乗る形で、やや遠回りではあるが現行の日暮里経由の経路で上野乗り入れを果たした。その他の筑波高速の免許線については「もし、戦争がなかったら筑波にも延伸する予定」と社史などに書かれているが、実際には戦前に免許が放棄されている（現在の茨城県石岡市における気象庁地磁気観測所の存在も問題ではある）。京成上野駅付近のトンネルは当時御料地であった上野公園の下を通過することから、御前会議にまでかけられた。,Japanese
第回スクウェア・エニックスマンガ大賞ギャグ部門入選作品。増刊『フレッシュガンガン』年春号に掲載後、受賞作のプロットを流用した新作としてウェブコミック配信サイト『ガンガンonline』（スクウェア・エニックス）で年月日から年月日まで連載された。全話（『ガンガンonline』年月日更新分において「其の零」として再掲載された受賞作を除く）。,Japanese
時代は慶長元年（年）から慶長年（年）までを扱っている。一般に創作物において伊賀忍者の頭領とされる服部半蔵が、かなり史実に近い形で描かれる。そのため、忍者漫画ではあるが、派手な（荒唐無稽な）技は少なく、ヒーローというよりも暗殺者、技術者、スパイという扱いに近い。第話からくノ一による色仕掛けが行われており、大人向けの作品となっている。,Japanese
新聞社には名誉職として名誉主筆を置いた例がある。特に、明治から大正期のジャーナリスト 石河幹明は時事新報社入社後、長く記者を務め取締役主筆、編集長となり、年（大正年）、名誉主筆となっている。また、大正期から昭和初期のジャーナリスト 高原操は大阪朝日新聞記者として経済部長や取締役、臨時編集局長を歴任し、年（昭和年）、同社の名誉主筆となっている。,Japanese
本型のセンサは、電波探知装置（esm）はddkのものが踏襲されているが、レーダーは性能向上型のops-b、ソナーは同型のansqs-と同等の性能を備えた国産のoqs-に更新された。また「むらくも」ではsqs-j可変深度ソナーが搭載されたが、これは本機を就役時から搭載した海自dd初の例であった。,Japanese
クジュラ・カドフィセスはカーブル（高附）を支配していたギリシア人の王ヘルマエウス（又はヘルマイオス）と同盟を結び共同統治者となったが、やがてヘルマエウスを倒してカブールの支配権を単独で握った。さらに濮達（ぼくたつ）と罽賓（けいひん：ガンダーラ？）を征服しパルティア領（インド・パルティア王国）の一部をも征服した。当時この地域で勢力を持っていたのはインド・パルティア王国の王ゴンドファルネスであったが、クジュラ・カドフィセスは彼と争ったか、もしくは彼の死（年頃？）による同王国の弱体化に乗じてその領土の征服を行ったと言われている。いずれにせよ、クジュラ・カドフィセスのコインにはゴンドファルネスなどインド・パルティア王が発行したコインに重ねて打刻したものが見られることから、クジュラ・カドフィセスとゴンドファルネスや、彼の後継者アブダガセス世などがほぼ同時代を生きていたのは確実である。,Japanese
メンジーズは、鄭和が発見した知識がその後失われたことについて、さらなる航海を進めるための費用が中国経済に及ぼす影響を明朝の官僚たちが恐れたためと述べている。年に永楽帝が没し、新たに即位した洪熙帝が鄭和に遠征を禁じた際、官僚たちは航海を阻止するために、過去の探検の記録を隠蔽し破棄したのだという。国際鄭和協会 international zheng he society 会長の陳達生 tan ta sen、マレーシア・マラッカの鄭和文化館館長 は、この本に一般の読者が感じるであろう魅力 popular appeal を認めつつ、その学術的欠点を指摘している。,Japanese
飄々としたいい加減な性格で、かなりエロい。しかし夕樹の事になると必死になる、意思の強さがある。元南大門食客を勤め、夕樹の恋人になる。しかし「勝意が夕樹を護る」という約束を守れず、強襲してきた山下・義兵を夕樹に殺させて以来、離反されている。その時の負傷が額に残っている為、額にバンダナを巻いている。歳から年間、御山で修行するも総長連合に入れなかったという異様な経歴がある。かつて西日本中学空手選手権で優勝し、予備動作無しでm以上の跳躍技能が出来る実力者。,Japanese
コルハン郡 英語kolhan division、ヒンディー語 कोल्हान प्रमण्डलはインドのジャルカンド州の中の、つある郡のうちのつである。コルハン郡は東シングブーム県、サラーイケーラー・カルサーワーン県と西シングブーム県のつの県からなる。県はかつて南チョタナーグプル郡に含まれていた。郡の中心はチャイバサである,Japanese
西方教会における修道制度の創設者として知られる聖ベネディクトゥス（聖ベネディクト）は、この地の洞窟で隠修生活を行い、最初の修道院を建てた。ベネディクト会の修道院は、グレゴリウス世をはじめとする教皇たちの庇護を受けて発展し、とくに世紀から世紀にかけて大きな繁栄を見せた。また、イタリアで最初の活版印刷（年）が行われたのはこの地である。サンタ・スコラスティカ修道院や、聖ベネディクトゥスが生活した「聖なる洞窟」サクロ・スペコ（sacro speco）は観光地としても知られている。,Japanese
古代より交易や軍事の拠点として重要な位置を占めていた。第二次世界大戦後より、フランコ政権のもとで観光産業の振興が図られた。年間で日程度が晴天日という気候にも助けられ、多くの観光客も集める観光都市として成長し、マヨルカ島観光の拠点となっている。現在では基幹産業である観光とそれに伴った建設業が経済の本柱となっている。航空便によるパルマへの訪問者数は年間約万人である。観光産業への特化が進みすぎたため、市財政が第三次産業に依存しており、第一次産業・第二次産業の衰退が深刻化している。,Japanese
インディーズ芸人の中から選抜されたのは、濱口曰く「アドリブ力に優れた」とされたデイエノボル、小峠英二（バイきんぐ）、永野、伊藤しほ乃（魔女っこ）、中川杏奈（w∞アンナ）、アイヴィ、いちご姫、satomi。トーナメント形式で行われ、回戦は永野×satomi、デイエ×いちご姫、小峠×伊藤、アイヴィ×中川の各カードで行われた。準決勝はアイヴィ×小峠、永野×いちご姫、決勝はアイヴィ×いちご姫で行われた結果、優勝者はアイヴィに決まった。しかし、濱口は最後に「アドリブで舞台やったらえらいことになるので、アドリブ要素を入れるのをやめる」としてこの企画もボツと発表した。なお、エキシビションとしてアイヴィ×tko木下、デイエ×tko木本の各対戦も行われた。ラウンドガールは牧野ステテコが務めた。なお、この放送によると、この企画は一試合平均分かかったということである。,Japanese
第二次世界大戦後には、フランコ政権のもとで観光産業の振興が図られ、観光都市化が進んだ。これにともない、街の人口も急激に増加しており、年には約人であった人口が、年には万人、年に万人、そして年の万人と増加した。これらの内約割は外国人であり、ドイツ、ブルガリア、イタリア、モロッコ、アルゼンチン、ボリビア、コロンビアなどから移り住む人々がいる。年にスペインの自治州としてバレアレス諸島州が成立すると、パルマが州都となった。パルマではカタルーニャ語のバレアレス諸島方言（マヨルカ方言）が話される。,Japanese
当初は長距離路線用車も市内路線用と同じくカーキ色と緑色のツートンカラーであった。年（昭和年）から、外国人専用車向けに、白色を基調に屋根部分を灰色、前面行先表示器部及び側面下部を水色とし、灰色と薄緑色からなる線を本入れた塗色の採用が始まり、これを基調とした塗色（ギャラリー参照）が年代後期頃以降から長距離路線車用に広く採用されるようになった。この塗色は、年（平成年）の導入車まで採用された。市内路線用と同様に、年（昭和年）導入車までは車体前面がメーカーエンブレム・側面が旧長崎県章の掲出であったが、年（昭和年）以降に導入された車両では、車体前面、側面とも旧長崎県章が掲出されるようになった。,Japanese
クルスク近郊ヴィンニコヴォ村の農家に生まれ、ナジェージダ・ヴァシリエヴナ・ヴィンニコヴァとして育つ。歌うことが大好きで、聖歌隊員として年間過ごした後、キエフに出て職業歌手になる。キエフでポーランド人ダンサーのエドモンド・プレヴィツキーと結婚して姓が変わった。間もなく人でモスクワに移り、プレヴィツカヤはジプシー楽団と美人の女性歌手で有名なレストラン「ヤル」に出演するようになり、演奏旅行にも出た。年にはニジニー・ノヴゴロドの市の日の音楽会で、名テノール歌手のレオニード・ソビノフに見出されたのがきっかけで、より幅広い層の聴衆の注目を惹くようになり、間もなく皇族やフョードル・シャリアピンも聞き手に加わった。,Japanese
これとあわせて、チベットの伝説にホータンの王子ヴィジャヤキールティが「カニカ」（kanika）王とグザン（guzan おそらくはクシャン、クシャーナ）王とともにインド遠征を行ったというものがあること。漢訳仏典の中にカニシカがホータン出身であると解せるものがある。このことからカニシカが小月氏の出身であるとする説もある。,Japanese
メンジーズの主張によれば、年から年にかけて、中国・明王朝の永楽帝のもと、鄭和が率い、周鼎・周満・楊真・洪保を副官とした艦隊は、オーストラリア大陸・ニュージーランド・アメリカ大陸・南極大陸・北東航路を発見し、グリーンランドを一周、南極点及び北極点への到達を試み、マゼランよりも以前に世界周航を成し遂げたという。この書籍はさまざまな言語に翻訳されて世界各国で刊行され、ニューヨーク・タイムズ紙では年の数週間にわたってベストセラーとして名が挙がった。この書籍は多数の脚注・参考文献・謝辞を含んでいるが、批判者は、（「鄭和の南海遠征」の限界点として歴史家が指摘する）東アフリカから先に進んだことについて根拠となる史料が欠如していることを批判された。メンジーズは、彼の仮説を支えるために、マイノリティー集団のdnaや、考古学的な発見、古代の地図に関する学術研究を独自に解釈し、推論を行っている。,Japanese
年月日に仲間人とともに日本航空機のよど号をハイジャックした（よど号ハイジャック事件）。このハイジャック事件では実行の首謀者であった。よど号は当初は平壌と誤認させてソウルの金浦国際空港に降りさせる偽装工作を行っていたが、田宮は当初これに気がつかず、他のメンバーに指摘されて偽装工作に気づいた。田宮は乗客に対しメンバーの中でただ一人苗字を明かした人物である。金浦国際空港での政府との交渉の末、乗客を解放をする際に、田宮は別れを主題にした詩吟を謡った。,Japanese
ラレド・ヒートはユナイテッドサッカーリーグのプレミア・デベロプメント・リーグに所属するチームである。本拠地はテキサス農工国際大学サッカー・コンプレックスである。年に設立された。南部連合の中南部地区でプレイしている。年のシーズンでは準優勝したが、オープンカップの第ラウンドまでだった。年のシーズンでは南部連合のチャンピオンになった。この年には初めてレミア・デベロプメント・リーグで優勝した。,Japanese
会議室、宿泊室、父母教育後援会記念エポックホール、交流室、スポーツハウス、茶室（蓬窓庵）、屋上庭園、ミーティングルーム、食堂などがある。また琵琶湖ホテルが運営するフレンチレストラン「epochラウンジ」は、学生・教職員の他、一般客にも開放されている。席数はラウンジ席、テラス席。レストラン利用者向けに台分の駐車場が用意されている。,Japanese
同時期に放送されたcbcテレビ『デリペナ』の収録とラジオ生放送の日が一緒になることもあった。同じcbcでもラジオは東京支社のスタジオから放送しているので、名古屋近辺で収録があっても東京に戻らねばならず、『デリペナ』の中で、収録と移動に時間がかかり、急いで名古屋駅に戻るシーンが放送された。,Japanese
宇宙船を計画された正しい軌道に乗せるためには、機体に搭載された台のスラスタ集合体（台につきつのスラスタを搭載）から推進剤を噴射して、機体を制御する必要がある。推進剤は、軽量でおよそkgのヒドラジンがアルミニウムタンクに格納されており、クルーズガイダンスや制御システムと共に宇宙船のコース修正などで使われる。なお宇宙船は、軸点火による機体の速度変更、水平点火による機体の水平移動、パルスモード点火による機体の旋回と、つの異なるタイプのスラスタ制御により軌道修正を可能にする。,Japanese
パルマ・デ・マヨルカ（palma de mallorca）は、スペイン・バレアレス諸島州の基礎自治体（ムニシピオ）。地中海西部のバレアレス諸島・マヨルカ島南西部に位置する。バレアレス諸島州の州都である。日本語ではパルマ・デ・マリョルカ、パルマ・デ・マジョルカなどとも表記される。年の人口は人であり、スペインで番目に人口の多い自治体である。パルマ・デ・マヨルカ都市圏はパルマを中心とする自治体で構成されており、マヨルカ島の人口の以上がパルマ・デ・マヨルカ都市圏に住んでいる。,Japanese
ホロープ（ホロポストヴォ  直訳：ホロープ集団）ru - 完全隷属民。まさに奴隷の位置にあった。課税の対象とはならず、このうちオベリ（обель） と呼ばれる者は生涯隷属民の位置にあった。また、女性を指す言葉としてはローバ（роба）という名称があった。世紀のピョートル世の改革によってホロープも課税対象者となり、自然廃止されることとなった。,Japanese
中学生から歌を学び、シンガーとしての顔ももつ。昭和音楽芸術学院ミュージカル科、jtbエンタテインメントアカデミー期生を卒業。ikko happy girlsの元メンバーで、脱退後はゴスペル、ジャズシンガー、ゴスペルディレクターといてシンガー活動、歌唱指導にあたる。年より現在まで多数コンサートに出演、ソロを歌う。フィットネスインストラクター、トレーナーの顔ももつ。,Japanese
その後、地元を中心に事業再開を求める動きが展開されたことを受けて、工法の見直しによるコスト抑制にも限界があり費用対効果の改善は見込み薄であったものの、既に工事がかなり進捗していたことと、防災・医療等の効果が期待されることなどから、年月の事業評価監視委員会にて継続が妥当との方向が示された。同年月日に地芳トンネルが開通。翌年月日に地芳道路全線が開通した。,Japanese
その功績を称え、没後の年にwwe殿堂に迎えられた。殿堂入りのインダクターは、かつてmswaで黒人レスラー同士の抗争を展開したアーニー・ラッドが務めた。顕彰セレモニーには娘のラトーヤ・リッターが出席、翌月日の『レッスルマニアxx』で彼女が紹介された際、観客はjydの選手時代と同様に犬の吠え声をあげて歓迎した。,Japanese
現在では、p・ネドゥマーラン率いる「タミル民族主義者運動 tamil nationalist movement  tnm」のような団体が活動しているが、急進的なタミル人過激派は力を失っている。しかし近年でも、タミル語がインドの古典語であることを中央政府に認定させる等、インドの古くからの住人としてのタミル人という自覚は、タミル・ナードゥの政治の底流に絶えることなく流れ続けており、北部西部に多い右翼的なマラタ人やアーリア人の優越感が背景にあるヒンドゥー・ナショナリズムなるものは全く影響力を持つに至っていない。,Japanese
クニャージ - 統治者の称号であり、日本語文献では「公」と訳される。裁判を行い、ヴィーラ等の罰金を徴収する権利が規定されていた。クニャージはスラヴ語派の他王朝においても用いられた称号であったが、キエフ・ルーシにおいては世紀以来リューリク朝のみが冠される照合・地位であり、その例外はごく一部に留まった。,Japanese
東京帝国大学法科大学を卒業後、地方裁判所検事、弁護士、地方裁判所検事正、控訴院検事、京都府書記官を歴任した。年（明治年）の第回衆議院議員総選挙に立憲政友会より出馬するも一坂俊太郎に敗れ落選。しかし年（大正年）の第回衆議院議員総選挙で武市彰一と争い初当選した。,Japanese
動作実績のあるosは以下のとおり。android angstrom linux fedora ubuntu gentoo と maemo linux ディストリビューション windows ce os symbian qnx、また開発バージョンのrisc os  についてはrisc os openから入手可能。,Japanese
年ジュニアccクラスランキング位。年エキスパートクラスに昇格し、同時にccクラスにヤマハtzを駆り全戦優勝してチャンピオンに輝く。年は同クラス位。年からはccクラスにステップアップし、年にスズキワークス入り。年から本格的なロードレース世界選手権参戦を開始するが、同年月、フランスgpの練習走行中に不慮の事故に遭い他界した。,Japanese
ワード長はちょっとした考慮のうえで決定された。マシンは命令毎にひとつのメモリアドレスを指定されて動作する。二つのオペランドに対する演算をする場合（例えば加算をする場合）、もう一方のオペランドは直前の命令のオペランドを使用するものとされた。したがって、whirlwindのプログラムは逆ポーランド記法の電卓に似ている。ただし、オペランドのスタックがあるわけではないが。設計者は最低でもワード分のメモリが必要であると考え、アドレスのビット幅をビットとし、さらに～種類の命令を識別するための命令コード用の ビットを加えて、ワード長を ビットとしたのである。ジョン・フォン・ノイマンはこのワード長の小ささを聞いて、whirlwindに興味を持たなかったという（彼の興味は科学技術計算にあり、精度を上げるためにワード長が長くなければならなかった）。,Japanese
この高速化によってsageで十分使える性能となり、anfsq- という量産機を製造して使用する段階となった。当時、rcaが有力だったが、ibmがその製造業者に選ばれた。ibmは後にこのシステムで培われたリアルタイム技術をsabreシステム（航空機のチケット予約システム）で商用化している。anfsq- の製造は年に開始され、同時に建物や送電施設や通信ネットワークがsageシステムのために建設された。,Japanese
